"","Treatment","Subject","Task","Time","Choice","Reward","Trial","Day","Ones","AllTrials"
"12642","S",5.1,"0P005_WTR",10682,-1,-1,35,6,1,474
"12643","S",5.1,"0P005_WTR",4258,1,1,35,7,1,566
"12644","S",5.1,"0P005_WTR",3205,1,-1,35,8,1,666
"12645","S",5.1,"0P005_WTR",3329,1,1,35,9,1,766
"12646","S",5.1,"0P005_WTR",4341,1,1,35,10,1,866
"12647","S",5.2,"0P005_WTL",7052,1,1,35,2,1,59
"12648","S",5.2,"0P005_WTL",4850,1,1,35,3,1,159
"12649","S",5.2,"0P005_WTL",5683,1,1,35,4,1,233
"12650","S",5.2,"0P005_WTL",5918,1,1,35,5,1,333
"12651","S",5.2,"0P005_WTR",4248,-1,-1,35,6,1,433
"12652","S",5.2,"0P005_WTR",4630,-1,-1,35,7,1,533
"12653","S",5.2,"0P005_WTR",6636,1,1,35,8,1,633
"12654","S",5.2,"0P005_WTR",3522,1,-1,35,9,1,719
"12655","S",5.2,"0P005_WTR",8922,1,1,35,10,1,819
"12656","T",6.3,"0P005_WTL",6776,1,1,35,2,1,58
"12657","T",6.3,"0P005_WTL",7445,1,-1,35,3,1,158
"12658","T",6.3,"0P005_WTL",5229,-1,-1,35,4,1,257
"12659","T",6.3,"0P005_WTL",5655,1,1,35,5,1,357
"12660","T",6.3,"0P005_WTR",4038,1,1,35,6,1,457
"12661","T",6.3,"0P005_WTR",4109,-1,1,35,7,1,557
"12662","T",6.3,"0P005_WTR",5515,-1,-1,35,8,1,657
"12663","T",6.3,"0P005_WTR",4258,1,-1,35,9,1,757
"12664","T",6.3,"0P005_WTR",3612,1,1,35,10,1,857
"12665","T",6.4,"0P005_WTL",4310,1,1,35,1,1,35
"12666","T",6.4,"0P005_WTL",4935,1,1,35,2,1,135
"12667","T",6.4,"0P005_WTL",5405,1,1,35,3,1,213
"12668","T",6.4,"0P005_WTL",3739,1,1,35,4,1,282
"12669","T",6.4,"0P005_WTL",3843,1,1,35,5,1,382
"12670","T",6.4,"0P005_WTR",3065,-1,-1,35,6,1,482
"12671","T",6.4,"0P005_WTR",3725,-1,-1,35,7,1,582
"12672","T",6.4,"0P005_WTR",3859,1,1,35,8,1,682
"12673","T",6.4,"0P005_WTR",4763,1,1,35,9,1,782
"12674","T",6.4,"0P005_WTR",4041,-1,-1,35,10,1,882
"12675","S",7.1,"0P005_WTL",3945,1,1,35,1,1,35
"12676","S",7.1,"0P005_WTL",12142,-1,-1,35,4,1,153
"12677","S",7.1,"0P005_WTL",11686,1,1,35,5,1,225
"12678","S",7.1,"0P005_WTR",15150,1,1,35,6,1,314
"12679","S",7.1,"0P005_WTR",4447,1,1,35,7,1,364
"12680","S",7.1,"0P005_WTR",5181,1,1,35,8,1,464
"12681","S",7.1,"0P005_WTR",4240,1,NA,35,9,1,536
"12682","S",7.1,"0P005_WTR",3984,1,1,35,10,1,636
"12683","T",8.2,"0P005_WTL",9219,1,1,35,1,1,35
"12684","T",8.2,"0P005_WTL",6141,1,1,35,3,1,137
"12685","T",8.2,"0P005_WTL",3606,1,1,35,4,1,237
"12686","T",8.2,"0P005_WTL",3130,1,1,35,5,1,337
"12687","T",8.2,"0P005_WTR",3387,-1,-1,69,6,1,471
"12688","S",8.2,"0P005_WTR",3867,1,1,70,6,1,472
"12689","T",8.2,"0P005_WTR",4061,-1,-1,35,7,1,637
"12690","T",8.2,"0P005_WTR",3276,1,-1,35,8,1,738
"12691","T",8.2,"0P005_WTR",5262,1,1,35,9,1,838
"12692","T",8.2,"0P005_WTR",3266,1,-1,35,10,1,938
"12693","T",8.3,"0P005_WTL",4835,1,1,35,1,1,35
"12694","T",8.3,"0P005_WTL",7998,1,1,35,3,1,109
"12695","T",8.3,"0P005_WTL",5654,1,1,35,4,1,154
"12696","T",8.3,"0P005_WTL",7950,1,-1,35,5,1,253
"12697","T",8.3,"0P005_WTR",5355,-1,-1,35,6,1,328
"12698","T",8.3,"0P005_WTR",5653,1,1,35,7,1,428
"12699","T",8.3,"0P005_WTR",5415,1,1,35,8,1,524
"12700","T",8.3,"0P005_WTR",6592,1,1,35,9,1,624
"12701","T",8.3,"0P005_WTR",6047,1,1,35,10,1,721
"12702","S",9.1,"0P005_WTL",3099,1,1,35,1,1,35
"12703","S",9.1,"0P005_WTL",3977,1,1,35,2,1,70
"12704","S",9.1,"0P005_WTL",4790,1,1,35,3,1,165
"12705","S",9.1,"0P005_WTL",3178,1,1,35,4,1,205
"12706","S",9.1,"0P005_WTR",8193,-1,-1,35,8,1,333
"12707","S",9.1,"0P005_WTR",3850,1,1,35,9,1,423
"12708","S",9.1,"0P005_WTR",3766,1,1,35,10,1,523
"12709","S",9.2,"0P005_WTL",4730,1,1,35,2,1,43
"12710","S",9.2,"0P005_WTL",4044,1,1,35,4,1,158
"12711","S",9.2,"0P005_WTL",3354,1,1,35,5,1,258
"12712","S",9.2,"0P005_WTR",4018,-1,-1,35,7,1,358
"12713","S",9.2,"0P005_WTR",3127,1,1,35,8,1,459
"12714","S",9.2,"0P005_WTR",3343,1,1,35,9,1,559
"12715","S",9.2,"0P005_WTR",3022,1,1,35,10,1,659
"12716","S",10.3,"0P005_WTL",10012,1,1,35,2,1,53
"12717","S",10.3,"0P005_WTL",9605,1,-1,35,3,1,94
"12718","S",10.3,"0P005_WTL",3393,1,1,35,4,1,132
"12719","S",10.3,"0P005_WTL",4896,1,-1,35,5,1,232
"12720","S",10.3,"0P005_WTR",4463,-1,-1,35,6,1,332
"12721","S",10.3,"0P005_WTR",4888,1,NA,35,7,1,432
"12722","S",10.3,"0P005_WTR",3656,1,1,35,8,1,532
"12723","S",10.3,"0P005_WTR",3955,1,1,35,9,1,632
"12724","S",10.3,"0P005_WTR",4636,1,1,35,10,1,733
"12725","S",10.4,"0P005_WTL",4849,1,1,35,2,1,38
"12726","S",10.4,"0P005_WTL",4382,1,1,35,4,1,77
"12727","S",10.4,"0P005_WTL",14505,1,1,35,5,1,178
"12728","S",10.4,"0P005_WTR",4364,-1,-1,35,6,1,239
"12729","S",10.4,"0P005_WTR",6240,1,1,35,7,1,339
"12730","S",10.4,"0P005_WTR",4718,1,1,35,8,1,439
"12731","S",10.4,"0P005_WTR",5685,1,1,35,9,1,539
"12732","S",10.4,"0P005_WTR",5351,1,-1,35,10,1,639
"12733","T",11.1,"0P005_WTL",6144,1,1,35,1,1,35
"12734","T",11.1,"0P005_WTL",16534,1,1,35,2,1,123
"12735","T",11.1,"0P005_WTL",5296,1,1,35,4,1,170
"12736","T",11.1,"0P005_WTL",6998,1,1,35,5,1,270
"12737","T",11.1,"0P005_WTR",11341,-1,-1,35,6,1,356
"12738","T",11.1,"0P005_WTR",9220,1,1,35,7,1,424
"12739","T",11.1,"0P005_WTR",5508,1,1,35,8,1,504
"12740","T",11.1,"0P005_WTR",5639,1,1,35,9,1,604
"12741","T",11.1,"0P005_WTR",4680,1,1,35,10,1,704
"12742","T",11.3,"0P005_WTL",7975,1,1,35,4,1,91
"12743","T",11.3,"0P005_WTL",3155,1,NA,35,5,1,179
"12744","T",11.3,"0P005_WTR",3194,-1,NA,35,6,1,280
"12745","T",11.3,"0P005_WTR",3991,1,1,35,7,1,380
"12746","T",11.3,"0P005_WTR",4003,1,1,35,8,1,481
"12747","T",11.3,"0P005_WTR",3510,1,1,35,9,1,581
"12748","T",11.3,"0P005_WTR",3551,1,NA,35,10,1,682
"12749","T",12.2,"0P005_WTL",4481,1,1,35,2,1,65
"12750","T",12.2,"0P005_WTL",5334,1,1,35,3,1,161
"12751","T",12.2,"0P005_WTL",4953,1,1,35,4,1,255
"12752","T",12.2,"0P005_WTL",3390,1,1,35,5,1,355
"12753","T",12.2,"0P005_WTR",3234,-1,-1,35,6,1,455
"12754","T",12.2,"0P005_WTR",3180,-1,-1,35,7,1,555
"12755","T",12.2,"0P005_WTR",2496,-1,-1,35,8,1,655
"12756","T",12.2,"0P005_WTR",3607,1,1,35,9,1,755
"12757","T",12.2,"0P005_WTR",3402,1,1,35,10,1,856
"12758","T",12.4,"0P005_WTL",4872,1,-1,35,2,1,36
"12759","T",12.4,"0P005_WTL",3643,1,1,35,4,1,170
"12760","T",12.4,"0P005_WTL",2521,1,-1,35,5,1,270
"12761","T",12.4,"0P005_WTR",3618,-1,-1,35,6,1,370
"12762","T",12.4,"0P005_WTR",3862,-1,-1,35,7,1,470
"12763","T",12.4,"0P005_WTR",3448,-1,-1,35,8,1,570
"12764","T",12.4,"0P005_WTR",3518,-1,1,35,9,1,670
"12765","T",12.4,"0P005_WTR",3692,1,-1,35,10,1,771
"12766","T",13.1,"0P005_WTL",3406,-1,-1,35,1,1,35
"12767","T",13.1,"0P005_WTL",4617,1,1,35,2,1,113
"12768","T",13.1,"0P005_WTL",7106,-1,1,35,3,1,183
"12769","T",13.1,"0P005_WTL",6064,1,1,35,4,1,263
"12770","T",13.1,"0P005_WTL",6674,1,1,35,5,1,363
"12771","T",13.1,"0P005_WTR",3946,-1,-1,35,6,1,463
"12772","T",13.1,"0P005_WTR",4341,-1,1,35,7,1,563
"12773","T",13.1,"0P005_WTR",3361,-1,-1,35,8,1,663
"12774","T",13.1,"0P005_WTR",5506,-1,-1,35,9,1,763
"12775","T",13.1,"0P005_WTR",4244,1,-1,35,10,1,850
"12776","T",13.2,"0P005_WTL",4070,1,1,35,4,1,69
"12777","T",13.2,"0P005_WTL",3163,-1,1,35,5,1,170
"12778","T",13.2,"0P005_WTR",2931,-1,-1,35,6,1,270
"12779","T",13.2,"0P005_WTR",3082,-1,-1,35,7,1,370
"12780","T",13.2,"0P005_WTR",2730,-1,-1,35,8,1,470
"12781","T",13.2,"0P005_WTR",3383,1,1,35,9,1,570
"12782","T",13.2,"0P005_WTR",2815,1,1,35,10,1,670
"12783","T",14.1,"0P005_WTL",3460,1,1,35,1,1,35
"12784","T",14.3,"0P005_WTL",4010,1,1,35,4,1,64
"12785","T",14.3,"0P005_WTL",3476,1,1,35,5,1,164
"12786","T",14.3,"0P005_WTR",2703,-1,-1,35,6,1,264
"12787","T",14.3,"0P005_WTR",3839,-1,-1,35,7,1,364
"12788","T",14.3,"0P005_WTR",3904,-1,-1,35,8,1,465
"12789","T",14.3,"0P005_WTR",4324,1,-1,35,9,1,566
"12790","T",14.3,"0P005_WTR",3595,1,1,35,10,1,666
"12791","T",14.4,"0P005_WTL",2989,1,1,35,3,1,37
"12792","T",14.4,"0P005_WTL",3398,1,-1,35,4,1,137
"12793","T",14.4,"0P005_WTL",3026,1,1,35,5,1,237
"12794","T",14.4,"0P005_WTR",2582,-1,-1,35,6,1,338
"12795","T",14.4,"0P005_WTR",2631,-1,NA,35,7,1,438
"12796","T",14.4,"0P005_WTR",2469,1,-1,35,8,1,539
"12797","T",14.4,"0P005_WTR",3163,1,1,35,9,1,639
"12798","T",14.4,"0P005_WTR",2874,1,1,35,10,1,739
"12799","S",15.1,"0P005_WTL",6857,1,-1,35,4,1,103
"12800","S",15.1,"0P005_WTL",4578,1,-1,35,5,1,200
"12801","S",15.1,"0P005_WTR",4327,-1,-1,35,6,1,301
"12802","S",15.1,"0P005_WTR",4048,-1,-1,35,7,1,401
"12803","S",15.1,"0P005_WTR",4088,1,1,35,8,1,501
"12804","S",15.1,"0P005_WTR",4230,-1,-1,35,9,1,601
"12805","S",15.1,"0P005_WTR",4123,1,1,35,10,1,701
"12806","S",15.4,"0P005_WTL",3205,1,-1,35,4,1,67
"12807","S",15.4,"0P005_WTL",2551,1,1,35,5,1,167
"12808","S",15.4,"0P005_WTR",2502,-1,1,35,6,1,267
"12809","S",15.4,"0P005_WTR",2851,1,1,35,7,1,368
"12810","S",15.4,"0P005_WTR",2475,1,1,35,8,1,468
"12811","S",15.4,"0P005_WTR",2513,1,NA,35,9,1,568
"12812","S",15.4,"0P005_WTR",2657,1,-1,35,10,1,668
"12813","S",16.2,"0P005_WTL",4218,1,1,35,1,1,35
"12814","S",16.2,"0P005_WTL",5518,1,1,35,2,1,135
"12815","S",16.2,"0P005_WTL",4009,1,1,35,3,1,235
"12816","S",16.2,"0P005_WTL",4758,1,-1,35,4,1,273
"12817","S",16.2,"0P005_WTL",3752,1,1,35,5,1,373
"12818","S",16.2,"0P005_WTR",2820,-1,-1,35,6,1,473
"12819","S",16.2,"0P005_WTR",4606,1,-1,35,7,1,573
"12820","S",16.2,"0P005_WTR",4081,1,1,35,8,1,673
"12821","S",16.2,"0P005_WTR",4420,1,1,35,9,1,773
"12822","S",16.2,"0P005_WTR",3871,1,1,35,10,1,873
"12823","S",16.3,"0P005_WTL",6660,-1,1,35,1,1,35
"12824","T",16.3,"0P005_WTL",4217,1,1,69,2,1,150
"12825","S",16.3,"0P005_WTL",7065,1,1,70,2,1,151
"12826","S",16.3,"0P005_WTL",4997,1,1,35,3,1,284
"12827","S",16.3,"0P005_WTL",3430,1,1,35,4,1,340
"12828","S",16.3,"0P005_WTL",3448,1,-1,35,5,1,440
"12829","S",16.3,"0P005_WTR",3660,-1,NA,35,6,1,540
"12830","S",16.3,"0P005_WTR",3757,-1,-1,35,7,1,640
"12831","S",16.3,"0P005_WTR",3575,-1,-1,35,8,1,740
"12832","S",16.3,"0P005_WTR",3945,1,-1,35,9,1,840
"12833","S",16.3,"0P005_WTR",3880,1,1,35,10,1,940
"12834","T",16.4,"0P005_WTL",3356,1,1,35,2,1,35
"12835","S",17.1,"0P005_WTL",4929,1,1,35,2,1,56
"12836","S",17.1,"0P005_WTL",7437,1,1,35,4,1,94
"12837","S",17.1,"0P005_WTL",6169,-1,-1,35,5,1,190
"12838","S",17.1,"0P005_WTR",3692,-1,-1,35,6,1,290
"12839","S",17.1,"0P005_WTR",3213,1,1,35,7,1,390
"12840","S",17.1,"0P005_WTR",3025,1,1,35,8,1,490
"12841","S",17.1,"0P005_WTR",5723,1,1,35,9,1,590
"12842","S",17.1,"0P005_WTR",11212,1,1,35,10,1,679
"12843","S",17.2,"0P005_WTL",9273,1,1,35,1,1,35
"12844","S",17.2,"0P005_WTL",6992,-1,-1,35,2,1,84
"12845","S",17.2,"0P005_WTL",2909,-1,-1,35,3,1,148
"12846","S",17.2,"0P005_WTL",6013,1,1,35,4,1,219
"12847","S",17.2,"0P005_WTL",6906,1,1,35,5,1,304
"12848","S",17.2,"0P005_WTR",5579,-1,-1,35,6,1,404
"12849","S",17.2,"0P005_WTR",4400,1,1,35,7,1,504
"12850","S",17.2,"0P005_WTR",5809,1,1,35,8,1,604
"12851","S",17.2,"0P005_WTR",4035,1,1,35,9,1,699
"12852","S",17.2,"0P005_WTR",6652,1,1,35,10,1,799
"12853","T",18.3,"0P005_WTL",5559,1,-1,35,2,1,62
"12854","T",18.3,"0P005_WTL",4608,1,1,35,3,1,162
"12855","T",18.3,"0P005_WTL",5237,1,1,35,4,1,211
"12856","T",18.3,"0P005_WTL",4414,1,1,35,5,1,311
"12857","T",18.3,"0P005_WTR",3600,1,-1,35,6,1,411
"12858","T",18.3,"0P005_WTR",3095,1,NA,35,7,1,511
"12859","T",18.3,"0P005_WTR",3261,1,1,35,8,1,611
"12860","T",18.3,"0P005_WTR",3320,1,1,35,9,1,711
"12861","T",18.3,"0P005_WTR",3327,1,1,35,10,1,811
"12862","T",18.4,"0P005_WTL",3847,1,-1,35,4,1,75
"12863","T",18.4,"0P005_WTL",3431,1,1,35,5,1,175
"12864","T",18.4,"0P005_WTR",2953,-1,-1,35,6,1,275
"12865","T",18.4,"0P005_WTR",2405,1,1,35,7,1,375
"12866","T",18.4,"0P005_WTR",3393,1,1,35,8,1,475
"12867","T",18.4,"0P005_WTR",2668,1,-1,35,9,1,576
"12868","T",18.4,"0P005_WTR",2912,1,1,35,10,1,676
"12869","T",19.1,"0P005_WTL",3348,1,1,35,1,1,35
"12870","T",19.1,"0P005_WTL",4772,1,1,35,2,1,111
"12871","T",19.1,"0P005_WTL",5448,1,1,35,4,1,218
"12872","T",19.1,"0P005_WTL",3601,1,1,35,5,1,318
"12873","T",19.1,"0P005_WTR",3757,-1,-1,35,6,1,418
"12874","T",19.1,"0P005_WTR",3803,-1,-1,35,7,1,518
"12875","T",19.1,"0P005_WTR",4459,1,1,35,8,1,618
"12876","T",19.1,"0P005_WTR",4034,1,-1,35,9,1,718
"12877","T",19.1,"0P005_WTR",4103,1,1,35,10,1,818
"12878","T",19.3,"0P005_WTL",4690,-1,NA,35,4,1,76
"12879","T",19.3,"0P005_WTL",4775,1,1,35,5,1,176
"12880","T",19.3,"0P005_WTR",3298,-1,-1,35,6,1,276
"12881","T",19.3,"0P005_WTR",3138,1,1,35,7,1,377
"12882","T",19.3,"0P005_WTR",3834,1,1,35,8,1,477
"12883","T",19.3,"0P005_WTR",3814,1,1,35,9,1,577
"12884","T",19.3,"0P005_WTR",3645,1,-1,35,10,1,677
"12885","S",20.2,"0P005_WTL",6907,-1,-1,35,1,1,35
"12886","S",20.2,"0P005_WTL",13667,-1,-1,35,4,1,135
"12887","S",20.2,"0P005_WTL",15984,1,1,35,5,1,184
"12888","S",20.2,"0P005_WTR",4741,1,1,35,7,1,234
"12889","S",20.4,"0P005_WTL",12423,-1,1,35,2,1,49
"12890","S",20.4,"0P005_WTL",10756,-1,-1,35,3,1,127
"12891","S",20.4,"0P005_WTR",10129,-1,-1,35,6,1,203
"12892","S",20.4,"0P005_WTR",7100,1,1,35,8,1,262
"12893","S",20.4,"0P005_WTR",4954,1,-1,35,9,1,355
"12894","S",20.4,"0P005_WTR",9379,-1,-1,35,10,1,455
"12895","S",21.2,"0P005_WTL",8608,1,1,35,1,1,35
"12896","S",21.2,"0P005_WTL",4762,1,1,35,2,1,135
"12897","S",21.2,"0P005_WTL",4571,1,1,35,3,1,175
"12898","S",21.2,"0P005_WTL",4428,1,-1,35,4,1,275
"12899","S",21.2,"0P005_WTL",3319,1,1,35,5,1,375
"12900","S",21.2,"0P005_WTR",3787,1,1,35,6,1,475
"12901","S",21.2,"0P005_WTR",3198,-1,-1,35,7,1,575
"12902","S",21.2,"0P005_WTR",3614,1,NA,35,8,1,675
"12903","S",21.2,"0P005_WTR",4002,1,-1,35,9,1,775
"12904","S",21.2,"0P005_WTR",2902,1,1,35,10,1,875
"12905","S",21.3,"0P005_WTL",4510,1,1,35,5,1,35
"12906","S",21.4,"0P005_WTL",4549,-1,-1,35,1,1,35
"12907","S",21.4,"0P005_WTL",6470,1,1,35,2,1,110
"12908","S",21.4,"0P005_WTL",5918,-1,1,35,3,1,209
"12909","S",21.4,"0P005_WTL",5426,1,1,35,4,1,309
"12910","S",21.4,"0P005_WTR",3586,-1,-1,35,6,1,409
"12911","S",21.4,"0P005_WTR",2792,1,1,35,7,1,509
"12912","S",21.4,"0P005_WTR",2807,1,1,35,8,1,609
"12913","S",21.4,"0P005_WTR",2689,-1,-1,35,9,1,709
"12914","S",21.4,"0P005_WTR",2144,1,1,35,10,1,809
"12915","T",22.1,"0P005_WTL",4590,1,1,35,2,1,41
"12916","T",22.1,"0P005_WTL",5503,1,1,35,4,1,155
"12917","T",22.1,"0P005_WTL",3860,1,-1,35,5,1,255
"12918","T",22.1,"0P005_WTR",3453,-1,-1,35,6,1,355
"12919","T",22.1,"0P005_WTR",3483,1,-1,35,7,1,455
"12920","T",22.1,"0P005_WTR",3502,1,1,35,8,1,555
"12921","T",22.1,"0P005_WTR",5265,1,1,35,9,1,655
"12922","T",22.1,"0P005_WTR",7857,1,1,35,10,1,755
"12923","T",22.3,"0P005_WTL",4268,1,1,35,1,1,35
"12924","T",22.3,"0P005_WTL",3850,1,1,35,3,1,119
"12925","T",22.3,"0P005_WTL",4470,1,1,35,4,1,173
"12926","T",22.3,"0P005_WTL",3535,1,-1,35,5,1,273
"12927","T",22.3,"0P005_WTR",3262,-1,1,35,6,1,373
"12928","T",22.3,"0P005_WTR",2505,1,-1,35,7,1,473
"12929","T",22.3,"0P005_WTR",5105,1,NA,35,8,1,573
"12930","T",22.3,"0P005_WTR",3450,1,NA,35,9,1,673
"12931","T",22.3,"0P005_WTR",7282,1,-1,35,10,1,773
"12932","T",1.1,"0P005_WTL",4067,-1,-1,36,1,1,36
"12933","T",1.1,"0P005_WTL",4797,1,1,36,2,1,136
"12934","T",1.1,"0P005_WTL",4950,1,1,36,3,1,236
"12935","T",1.1,"0P005_WTL",4712,1,1,36,4,1,315
"12936","T",1.1,"0P005_WTL",4134,1,1,36,5,1,415
"12937","T",1.1,"0P005_WTR",4284,-1,-1,36,6,1,515
"12938","T",1.1,"0P005_WTR",3891,1,1,36,7,1,615
"12939","T",1.1,"0P005_WTR",3129,1,1,36,8,1,715
"12940","T",1.1,"0P005_WTR",3270,1,1,36,9,1,815
"12941","T",1.1,"0P005_WTR",3916,1,-1,36,10,1,915
"12942","T",1.2,"0P005_WTL",3966,1,-1,36,2,1,66
"12943","T",1.2,"0P005_WTL",7733,1,1,36,4,1,121
"12944","T",1.2,"0P005_WTL",4750,1,-1,36,5,1,210
"12945","T",1.2,"0P005_WTR",5364,-1,-1,36,6,1,310
"12946","T",1.2,"0P005_WTR",5281,1,1,36,7,1,410
"12947","T",1.2,"0P005_WTR",3501,-1,-1,36,8,1,510
"12948","T",1.2,"0P005_WTR",4201,1,-1,36,9,1,610
"12949","T",1.2,"0P005_WTR",3912,1,-1,36,10,1,710
"12950","T",2.3,"0P005_WTL",11724,1,1,36,1,1,36
"12951","T",2.3,"0P005_WTL",10812,1,1,36,2,1,105
"12952","T",2.3,"0P005_WTL",11896,1,-1,36,4,1,169
"12953","T",2.3,"0P005_WTL",9927,1,1,36,5,1,239
"12954","T",2.3,"0P005_WTR",6584,-1,-1,36,6,1,329
"12955","T",2.3,"0P005_WTR",6470,1,1,36,7,1,429
"12956","T",2.3,"0P005_WTR",3784,1,1,36,8,1,529
"12957","T",2.3,"0P005_WTR",3590,1,1,36,9,1,629
"12958","T",2.3,"0P005_WTR",5915,1,1,36,10,1,729
"12959","T",2.4,"0P005_WTL",5696,1,1,36,4,1,69
"12960","T",2.4,"0P005_WTL",5205,1,-1,36,5,1,169
"12961","T",2.4,"0P005_WTR",6547,-1,-1,36,6,1,269
"12962","T",2.4,"0P005_WTR",4137,-1,-1,36,7,1,370
"12963","T",2.4,"0P005_WTR",3101,-1,1,36,8,1,471
"12964","T",2.4,"0P005_WTR",3659,1,1,36,9,1,571
"12965","T",2.4,"0P005_WTR",5702,-1,-1,36,10,1,671
"12966","S",3.1,"0P005_WTL",6407,1,1,36,1,1,36
"12967","S",3.1,"0P005_WTL",9977,1,1,36,2,1,74
"12968","S",3.1,"0P005_WTL",7513,1,1,36,4,1,159
"12969","S",3.1,"0P005_WTL",9667,1,1,36,5,1,245
"12970","S",3.1,"0P005_WTR",10705,1,-1,36,6,1,343
"12971","S",3.1,"0P005_WTR",4855,1,1,36,7,1,399
"12972","S",3.1,"0P005_WTR",5542,1,1,36,8,1,499
"12973","S",3.1,"0P005_WTR",4793,-1,1,36,9,1,598
"12974","S",3.1,"0P005_WTR",5673,1,1,36,10,1,698
"12975","S",4.2,"0P005_WTL",6615,1,1,36,3,1,72
"12976","S",4.2,"0P005_WTL",13771,1,-1,36,4,1,142
"12977","S",4.2,"0P005_WTL",4017,1,1,36,5,1,206
"12978","S",4.2,"0P005_WTR",6439,-1,1,36,6,1,306
"12979","S",4.2,"0P005_WTR",4169,1,1,36,7,1,406
"12980","S",4.2,"0P005_WTR",2793,1,1,36,8,1,506
"12981","S",4.2,"0P005_WTR",3637,1,NA,36,9,1,606
"12982","S",4.2,"0P005_WTR",4136,1,1,36,10,1,706
"12983","S",5.1,"0P005_WTL",4907,-1,-1,36,1,1,36
"12984","S",5.1,"0P005_WTL",7020,1,1,36,2,1,136
"12985","S",5.1,"0P005_WTL",11389,1,1,36,3,1,231
"12986","S",5.1,"0P005_WTL",4988,1,1,36,4,1,325
"12987","S",5.1,"0P005_WTL",11595,-1,1,36,5,1,425
"12988","S",5.1,"0P005_WTR",10753,-1,1,36,6,1,475
"12989","S",5.1,"0P005_WTR",4333,1,1,36,7,1,567
"12990","S",5.1,"0P005_WTR",3354,1,1,36,8,1,667
"12991","S",5.1,"0P005_WTR",3419,1,1,36,9,1,767
"12992","S",5.1,"0P005_WTR",4437,1,1,36,10,1,867
"12993","S",5.2,"0P005_WTL",7159,1,1,36,2,1,60
"12994","S",5.2,"0P005_WTL",4937,1,1,36,3,1,160
"12995","S",5.2,"0P005_WTL",5783,1,1,36,4,1,234
"12996","S",5.2,"0P005_WTL",6026,1,1,36,5,1,334
"12997","S",5.2,"0P005_WTR",4313,-1,-1,36,6,1,434
"12998","S",5.2,"0P005_WTR",4717,1,1,36,7,1,534
"12999","S",5.2,"0P005_WTR",7107,1,1,36,8,1,634
"13000","S",5.2,"0P005_WTR",3587,1,1,36,9,1,720
"13001","S",5.2,"0P005_WTR",9108,1,1,36,10,1,820
"13002","T",6.3,"0P005_WTL",6878,1,-1,36,2,1,59
"13003","T",6.3,"0P005_WTL",7555,1,1,36,3,1,159
"13004","T",6.3,"0P005_WTL",5305,1,1,36,4,1,258
"13005","T",6.3,"0P005_WTL",5774,1,1,36,5,1,358
"13006","T",6.3,"0P005_WTR",4150,-1,1,36,6,1,458
"13007","T",6.3,"0P005_WTR",4270,-1,-1,36,7,1,558
"13008","T",6.3,"0P005_WTR",5591,-1,-1,36,8,1,658
"13009","T",6.3,"0P005_WTR",4330,1,1,36,9,1,758
"13010","T",6.3,"0P005_WTR",3731,1,NA,36,10,1,858
"13011","T",6.4,"0P005_WTL",4424,1,1,36,1,1,36
"13012","T",6.4,"0P005_WTL",5096,1,1,36,2,1,136
"13013","T",6.4,"0P005_WTL",5509,1,-1,36,3,1,214
"13014","T",6.4,"0P005_WTL",3855,1,1,36,4,1,283
"13015","T",6.4,"0P005_WTL",3934,1,1,36,5,1,383
"13016","T",6.4,"0P005_WTR",3143,-1,1,36,6,1,483
"13017","T",6.4,"0P005_WTR",3899,-1,1,36,7,1,583
"13018","T",6.4,"0P005_WTR",4019,1,1,36,8,1,683
"13019","T",6.4,"0P005_WTR",4868,1,1,36,9,1,783
"13020","T",6.4,"0P005_WTR",4118,1,1,36,10,1,883
"13021","S",7.1,"0P005_WTL",4044,-1,-1,36,1,1,36
"13022","S",7.1,"0P005_WTL",12226,1,1,36,4,1,154
"13023","S",7.1,"0P005_WTL",11817,1,-1,36,5,1,226
"13024","S",7.1,"0P005_WTR",15155,1,NA,36,6,1,315
"13025","S",7.1,"0P005_WTR",4534,1,1,36,7,1,365
"13026","S",7.1,"0P005_WTR",5259,1,1,36,8,1,465
"13027","S",7.1,"0P005_WTR",4245,1,1,36,9,1,537
"13028","S",7.1,"0P005_WTR",4052,1,1,36,10,1,637
"13029","T",8.2,"0P005_WTL",9841,1,-1,36,1,1,36
"13030","T",8.2,"0P005_WTL",6262,1,-1,36,3,1,138
"13031","T",8.2,"0P005_WTL",3697,1,1,36,4,1,238
"13032","T",8.2,"0P005_WTL",3210,1,1,36,5,1,338
"13033","T",8.2,"0P005_WTR",3464,-1,-1,71,6,1,473
"13034","S",8.2,"0P005_WTR",3991,-1,-1,72,6,1,474
"13035","T",8.2,"0P005_WTR",4258,-1,-1,36,7,1,638
"13036","T",8.2,"0P005_WTR",3357,-1,-1,36,8,1,739
"13037","T",8.2,"0P005_WTR",5388,1,-1,36,9,1,839
"13038","T",8.2,"0P005_WTR",3367,-1,-1,36,10,1,939
"13039","T",8.3,"0P005_WTL",4901,1,1,36,1,1,36
"13040","T",8.3,"0P005_WTL",8148,1,1,36,3,1,110
"13041","T",8.3,"0P005_WTL",5809,1,NA,36,4,1,155
"13042","T",8.3,"0P005_WTL",8186,1,1,36,5,1,254
"13043","T",8.3,"0P005_WTR",5432,1,1,36,6,1,329
"13044","T",8.3,"0P005_WTR",5848,1,1,36,7,1,429
